sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
agent-core,agentToDoArchive,toDoProperties.startDate,string,agent_todo_archive_CONFIRM_BENEFIT_DETAILS,toDoProperties_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.officeContactNumber,string,agent_todo_archive_CONFIRM_BENEFIT_DETAILS,toDoProperties_officeContactNumber,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CONFIRM_BENEFIT_DETAILS,toDoProperties_type,string,,JsonTypeName : CONFIRM_BENEFIT_DETAILS PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CONFIRM_BENEFIT_DETAILS,id,string,,
agent-core,agentToDoArchive,toDoProperties.healthAndDeclarationId,string,agent_todo_archive_CONSIDER_WCA_REFERRAL_PROPERTIES,toDoProperties_healthAndDeclarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.declarationId,string,agent_todo_archive_CONSIDER_WCA_REFERRAL_PROPERTIES,toDoProperties_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CONSIDER_WCA_REFERRAL_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CONSIDER_WCA_REFERRAL_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CONSIDER_WCA_REFERRAL_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.errors[*],string,agent_todo_archive_INVESTIGATE_CIS_INTEREST_ERROR,toDoProperties_errors,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_INVESTIGATE_CIS_INTEREST_ERROR,toDoProperties_type,string,,JsonTypeName : INVESTIGATE_CIS_INTEREST_ERROR PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_INVESTIGATE_CIS_INTEREST_ERROR,id,string,,
agent-core,agentToDoArchive,toDoProperties.healthDeclarationId,string,agent_todo_archive_OFFER_WCA_REFERRAL_PROPERTIES,toDoProperties_healthDeclarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.offerWcaReferralResult.referForWca,boolean,agent_todo_archive_OFFER_WCA_REFERRAL_PROPERTIES,toDoProperties_offerWcaReferralResult_referForWca,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.workDeclarationId,string,agent_todo_archive_OFFER_WCA_REFERRAL_PROPERTIES,toDoProperties_workDeclarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_OFFER_WCA_REFERRAL_PROPERTIES,toDoProperties_type,string,,JsonTypeName : OFFER_WCA_REFERRAL_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_OFFER_WCA_REFERRAL_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.declarationId,string,agent_todo_archive_REPORT_THIS,toDoProperties_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_REPORT_THIS,toDoProperties_type,string,,JsonTypeName : REPORT_THIS PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_REPORT_THIS,id,string,,
agent-core,agentToDoArchive,toDoProperties.claimantUploadDetailsId,string,agent_todo_archive_REVIEW_CLAIMANT_UPLOAD_PROPERTIES,toDoProperties_claimantUploadDetailsId,string,,UUID:uk.gov.dwp.universe.upload.ClaimantUploadDetailsId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_REVIEW_CLAIMANT_UPLOAD_PROPERTIES,toDoProperties_type,string,,JsonTypeName : REVIEW_CLAIMANT_UPLOAD_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_REVIEW_CLAIMANT_UPLOAD_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.dateOfSummaryChange.d_date,string,agent_todo_archive_VERIFY_PROPERTIES,toDoProperties_dateOfSummaryChange_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.declarationId,string,agent_todo_archive_VERIFY_PROPERTIES,toDoProperties_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.processId,string,agent_todo_archive_VERIFY_PROPERTIES,toDoProperties_processId,string,,UUID:uk.gov.dwp.universe.wizard.ProcessId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.summaryUpdatedBy,string,agent_todo_archive_VERIFY_PROPERTIES,toDoProperties_summaryUpdatedBy,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_VERIFY_PROPERTIES,toDoProperties_type,string,,JsonTypeName : VERIFY_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_VERIFY_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_CHECK_CALCULATION_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.untrustedAutoCalcReasons[*],string,agent_todo_archive_CHECK_CALCULATION_PROPERTIES,toDoProperties_untrustedAutoCalcReasons,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.calculationId,string,agent_todo_archive_CHECK_CALCULATION_PROPERTIES,toDoProperties_calculationId,string,,UUID:uk.gov.dwp.universe.calculator.calculate.CalculationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CHECK_CALCULATION_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CHECK_CALCULATION_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CHECK_CALCULATION_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReasons[*].additionalInformation,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,toDoProperties_manualCalculationReasons_additionalInformation,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReasons[*].type,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,toDoProperties_manualCalculationReasons_type,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReasons[*]._type,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,toDoProperties_manualCalculationReasons__type,string,,JsonTypeName : WITH_ADDITIONAL_INFORMATION PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CALCULATE_PAYMENT_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CALCULATE_PAYMENT_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.automatedPaymentRejectionReason,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_automatedPaymentRejectionReason,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.calculationAttachmentId,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_calculationAttachmentId,string,,UUID:uk.gov.dwp.universe.attachment.AttachmentId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.amount,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.netAmount,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_netAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.orderNumber,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_orderNumber,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.paymentDueDate,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_paymentDueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.scheduledPaymentsId,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_scheduledPaymentsId,string,,UUID:uk.gov.dwp.universe.payments.process.todo.ScheduledPaymentsId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.totalPaymentCount,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_schedulingProperties_totalPaymentCount,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_MAKE_A_PAYMENT,toDoProperties_type,string,,JsonTypeName : MAKE_A_PAYMENT PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_MAKE_A_PAYMENT,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.amount,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.netAmount,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_netAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.orderNumber,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_orderNumber,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.paymentDueDate,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_paymentDueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.scheduledPaymentsId,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_scheduledPaymentsId,string,,UUID:uk.gov.dwp.universe.payments.process.todo.ScheduledPaymentsId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.totalPaymentCount,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_schedulingProperties_totalPaymentCount,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,toDoProperties_type,string,,JsonTypeName : MAKE_A_PAYMENT_TODO_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_MAKE_A_PAYMENT_TODO_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.advanceGroupId,string,agent_todo_archive_MAKE_AN_ADVANCE_PAYMENT,toDoProperties_advanceGroupId,string,,UUID:uk.gov.dwp.universe.advances.advances.AdvanceGroupId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.automatedPaymentRejectionReason,string,agent_todo_archive_MAKE_AN_ADVANCE_PAYMENT,toDoProperties_automatedPaymentRejectionReason,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_MAKE_AN_ADVANCE_PAYMENT,toDoProperties_type,string,,JsonTypeName : MAKE_AN_ADVANCE_PAYMENT PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_MAKE_AN_ADVANCE_PAYMENT,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.automatedPaymentRejectionReason,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_automatedPaymentRejectionReason,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.calculationId,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_calculationId,string,,UUID:uk.gov.dwp.universe.calculator.calculate.CalculationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.amount,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.netAmount,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_netAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.orderNumber,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_orderNumber,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.paymentDueDate,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_paymentDueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.scheduledPaymentsId,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_scheduledPaymentsId,string,,UUID:uk.gov.dwp.universe.payments.process.todo.ScheduledPaymentsId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.schedulingProperties.totalPaymentCount,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_schedulingProperties_totalPaymentCount,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,toDoProperties_type,string,,JsonTypeName : MAKE_AN_AUTO_CALCULATED_PAYMENT PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_MAKE_AN_AUTO_CALCULATED_PAYMENT,id,string,,
core,journal,agentFirstName,string,journal,agentFirstName,string,, PII:NO
core,journal,agentLastName,string,journal,agentLastName,string,, PII:NO
core,journal,agentLocation,string,journal,agentLocation,string,, PII:NO
core,journal,agentResponse,string,journal,agentResponse,string,, PII:NO
core,journal,agentResponseDateTime.d_date,string,journal,agentResponseDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:NO
core,journal,alertAdviser,boolean,journal,alertAdviser,string,, PII:NO
core,journal,attachment.fileName,string,journal,attachment_fileName,string,, PII:NO
core,journal,attachment.fileSize,string,journal,attachment_fileSize,string,, PII:NO
core,journal,attachment.id,string,journal,attachment_id,string,,UUID:uk.gov.dwp.universe.attachment.AttachmentId PII:NO
core,journal,attachment.revision,string,journal,attachment_revision,string,, PII:NO
core,journal,attachment.updatedAt.d_date,string,journal,attachment_updatedAt_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:NO
core,journal,attachment.updatedBy,string,journal,attachment_updatedBy,string,, PII:NO
core,journal,claimantCanReply,boolean,journal,claimantCanReply,string,, PII:NO
core,journal,claimantId,string,journal,claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:NO
core,journal,contractId,string,journal,contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:NO
core,journal,createdBy,string,journal,createdBy,string,, PII:NO
core,journal,createdByAdviser,boolean,journal,createdByAdviser,string,, PII:NO
core,journal,createdDateTime.d_date,string,journal,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:NO
core,journal,deleted.d_date,string,journal,deleted_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:NO
core,journal,journalEntryCategory,string,journal,journalEntryCategory,string,, PII:NO
core,journal,journalEntryProperties.type,string,journal,journalEntryProperties_type,string,, PII:NO
core,journal,journalEntryThreadId,string,journal,journalEntryThreadId,string,,UUID:uk.gov.dwp.universe.journal.JournalEntryThreadId PII:NO
core,journal,journalId,string,journal,journalId,string,,UUID:uk.gov.dwp.universe.journal.JournalId PII:NO
core,journal,message,string,journal,message,string,, PII:YES
core,journal,messageType,string,journal,messageType,string,, PII:NO
core,journal,title,string,journal,title,string,, PII:NO
core,journal,type,string,journal,type,string,, PII:NO
core,journal,_id.journalId,string,journal,id,string,,
core,journal,journalEntryProperties.advanceAmount,string,journal_advanceApprovedJournalEntry,journalEntryProperties_advanceAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
core,journal,journalEntryProperties.advanceApprovalDate,string,journal_advanceApprovedJournalEntry,journalEntryProperties_advanceApprovalDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
core,journal,journalEntryProperties.advanceType,string,journal_advanceApprovedJournalEntry,journalEntryProperties_advanceType,string,, PII:UNKNOWN
core,journal,journalEntryProperties.type,string,journal_advanceApprovedJournalEntry,journalEntryProperties_type,string,,JsonTypeName : advanceApprovedJournalEntry PII:UNKNOWN
core,journal,_id.journalId,string,journal_advanceApprovedJournalEntry,id,string,,
core,journal,journalEntryProperties.advanceAmount,string,journal_advanceDeferredJournalEntry,journalEntryProperties_advanceAmount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
core,journal,journalEntryProperties.advanceApprovalDate,string,journal_advanceDeferredJournalEntry,journalEntryProperties_advanceApprovalDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
core,journal,journalEntryProperties.advanceType,string,journal_advanceDeferredJournalEntry,journalEntryProperties_advanceType,string,, PII:UNKNOWN
core,journal,journalEntryProperties.deferredUntilDate,string,journal_advanceDeferredJournalEntry,journalEntryProperties_deferredUntilDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
core,journal,journalEntryProperties.type,string,journal_advanceDeferredJournalEntry,journalEntryProperties_type,string,,JsonTypeName : advanceDeferredJournalEntry PII:UNKNOWN
core,journal,_id.journalId,string,journal_advanceDeferredJournalEntry,id,string,,
core,journal,journalEntryProperties.changes[*].declarationType,string,journal_AnnualVerificationJournalEntry,journalEntryProperties_changes_declarationType,string,, PII:UNKNOWN
core,journal,journalEntryProperties.changes[*].name,string,journal_AnnualVerificationJournalEntry,journalEntryProperties_changes_name,string,, PII:UNKNOWN
core,journal,journalEntryProperties.declarationSummaryDto.addressSummary.declarationSummaryKey.claimantId,string,journal_AnnualVerificationJournalEntry,journalEntryProperties_declarationSummaryDto_addressSummary_declarationSummaryKey_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
core,journal,journalEntryProperties.declarationSummaryDto.addressSummary.declarationSummaryKey.claimantToDoType,string,journal_AnnualVerificationJournalEntry,journalEntryProperties_declarationSummaryDto_addressSummary_declarationSummaryKey_claimantToDoType,string,,Enum values of all subtypes of uk.gov.dwp.universe.todo.ClaimantToDoType PII:UNKNOWN
